"ClientId";"DataExtracao";"Score_Credito";"Estado";"Gênero";"Idade";"Tempo_Cliente";"Limite_Credito_Mercado";"Qte_Categorias";"Usa_Cartao_Credito";"Programa_Fidelidade";"Sum_Pedidos_Acumulados";"DataUltimaTransacao";"Churn"
"349.171";"2019-06-30";"750";"São Paulo";"Feminino";"47";"7";"1.213,7615";"2";"1";"0";"226,9733333333";"2019-07-06";"1"
"349.172";"2019-06-30";"610";"São Paulo";"Masculino";"33";"4";"1.115,8211";"1";"0";"0";"474,7632083333";"2019-10-10";"0"
"349.173";"2019-06-30";"588";"Minas Gerais";"Feminino";"34";"10";"1.294,1782";"1";"1";"0";"640,5305";"2019-10-25";"0"
"349.174";"2019-06-30";"479";"São Paulo";"Feminino";"26";"1";"0";"2";"1";"1";"79,6540416667";"2019-10-17";"0"
"349.175";"2019-06-30";"682";"São Paulo";"Masculino";"37";"5";"0";"2";"0";"1";"468,9778333333";"2019-10-26";"0"
"349.176";"2019-06-30";"677";"São Paulo";"Feminino";"36";"7";"0";"1";"1";"0";"197,1614583333";"2019-10-18";"0"
"349.177";"2019-06-30";"850";"Minas Gerais";"Masculino";"40";"6";"946,0708";"1";"1";"0";"152,8770416667";"2019-10-06";"0"
"349.178";"2019-06-30";"580";"São Paulo";"Feminino";"56";"1";"1.313,683";"1";"1";"0";"445,4944583333";"2019-07-14";"1"
"349.179";"2019-06-30";"746";"São Paulo";"Feminino";"21";"8";"1.668,8307";"2";"0";"1";"810,681875";"2019-10-15";"0"
"349.180";"2019-06-30";"635";"Rio de Janeiro";"Feminino";"37";"3";"0";"2";"1";"0";"379,5280416667";"2019-10-12";"0"
"349.181";"2019-06-30";"664";"Minas Gerais";"Masculino";"25";"6";"1.728,1272";"2";"1";"1";"450,0360416667";"2019-10-04";"0"
"349.182";"2019-06-30";"558";"Minas Gerais";"Feminino";"36";"0";"1.266,0663";"2";"1";"1";"718,1813333333";"2019-10-13";"0"
"349.183";"2019-06-30";"415";"São Paulo";"Masculino";"46";"9";"1.349,5019";"3";"0";"0";"744,114";"2019-07-05";"1"
"349.184";"2019-06-30";"798";"São Paulo";"Feminino";"60";"6";"969,561";"1";"1";"0";"132,9476666667";"2019-09-19";"1"
"349.185";"2019-06-30";"792";"Minas Gerais";"Feminino";"29";"4";"1.076,0179";"1";"1";"0";"78,8424166667";"2019-07-19";"1"
"349.186";"2019-06-30";"489";"Minas Gerais";"Feminino";"46";"8";"920,6006";"1";"1";"0";"613,4289583333";"2019-08-19";"1"
"349.187";"2019-06-30";"730";"São Paulo";"Masculino";"33";"0";"0";"2";"1";"0";"6,1449583333";"2019-10-10";"0"
"349.188";"2019-06-30";"773";"São Paulo";"Masculino";"41";"4";"0";"2";"1";"1";"103,8538333333";"2019-10-09";"0"
"349.189";"2019-06-30";"711";"São Paulo";"Masculino";"36";"9";"1.376,8871";"1";"1";"1";"195,3504166667";"2019-10-07";"0"
"349.190";"2019-06-30";"592";"Rio de Janeiro";"Masculino";"55";"8";"858,4543";"2";"1";"1";"537,1600833333";"2019-10-19";"0"
"349.191";"2019-06-30";"695";"Minas Gerais";"Masculino";"27";"6";"1.255,5296";"1";"1";"0";"438,7135833333";"2019-10-02";"0"
"349.192";"2019-06-30";"640";"São Paulo";"Feminino";"33";"1";"1.672,9842";"1";"0";"1";"605,756875";"2019-10-04";"0"
"349.193";"2019-06-30";"470";"Rio de Janeiro";"Masculino";"31";"4";"557,3292";"2";"1";"1";"432,468875";"2019-10-03";"0"
"349.194";"2019-06-30";"789";"Minas Gerais";"Feminino";"37";"6";"1.106,8907";"1";"1";"1";"296,3376666667";"2019-09-18";"1"
"349.195";"2019-06-30";"604";"Rio de Janeiro";"Feminino";"39";"7";"985,4411";"1";"1";"1";"218,0315416667";"2019-10-22";"0"
"349.196";"2019-06-30";"493";"Minas Gerais";"Feminino";"35";"8";"1.783,176";"1";"0";"0";"822,6193333333";"2019-10-26";"0"
"349.197";"2019-06-30";"671";"São Paulo";"Feminino";"48";"8";"1.157,1384";"2";"0";"0";"346,7118333333";"2019-10-07";"0"
"349.198";"2019-06-30";"656";"São Paulo";"Masculino";"46";"9";"1.432,6714";"2";"0";"0";"804,5809583333";"2019-10-02";"0"
"349.199";"2019-06-30";"739";"Rio de Janeiro";"Masculino";"19";"5";"897,5021";"1";"1";"0";"804,2021666667";"2019-10-28";"0"
"349.200";"2019-06-30";"560";"Rio de Janeiro";"Feminino";"26";"3";"1.165,7645";"1";"1";"0";"656,5307083333";"2019-10-20";"0"
"349.201";"2019-06-30";"827";"Minas Gerais";"Feminino";"47";"8";"1.430,015";"2";"1";"0";"454,0729166667";"2019-10-03";"0"
"349.202";"2019-06-30";"681";"São Paulo";"Masculino";"23";"7";"1.577,6156";"1";"0";"0";"615,666";"2019-10-05";"0"
"349.203";"2019-06-30";"740";"São Paulo";"Feminino";"37";"5";"0";"2";"1";"1";"114,7016666667";"2019-10-29";"0"
"349.204";"2019-06-30";"663";"Rio de Janeiro";"Masculino";"31";"4";"1.034,3011";"2";"0";"1";"151,9969583333";"2019-10-12";"0"
"349.205";"2019-06-30";"845";"Rio de Janeiro";"Feminino";"52";"0";"0";"1";"1";"0";"132,1948333333";"2019-09-24";"1"
"349.206";"2019-06-30";"555";"Rio de Janeiro";"Masculino";"27";"5";"0";"2";"0";"0";"401,6604583333";"2019-10-29";"0"
"349.207";"2019-06-30";"680";"Minas Gerais";"Feminino";"48";"8";"1.151,1538";"1";"1";"0";"581,4941666667";"2019-09-23";"1"
"349.208";"2019-06-30";"638";"Minas Gerais";"Feminino";"39";"0";"1.225,0128";"2";"1";"1";"395,8658333333";"2019-10-24";"0"
"349.209";"2019-06-30";"640";"Rio de Janeiro";"Masculino";"62";"3";"0";"1";"1";"1";"423,5977916667";"2019-10-18";"0"
"349.210";"2019-06-30";"778";"São Paulo";"Masculino";"42";"6";"0";"2";"1";"1";"442,4893333333";"2019-10-15";"0"
"349.211";"2019-06-30";"679";"São Paulo";"Masculino";"45";"3";"1.467,5824";"1";"1";"0";"201,945375";"2019-10-27";"0"
"349.212";"2019-06-30";"593";"São Paulo";"Feminino";"32";"3";"0";"2";"1";"1";"633,2431666667";"2019-10-25";"0"
"349.213";"2019-06-30";"788";"São Paulo";"Masculino";"55";"3";"0";"1";"0";"1";"55,3685833333";"2019-08-07";"1"
"349.214";"2019-06-30";"770";"São Paulo";"Feminino";"70";"9";"1.107,3889";"1";"1";"0";"94,444875";"2019-09-27";"1"
"349.215";"2019-06-30";"729";"São Paulo";"Masculino";"67";"2";"942,038";"1";"0";"1";"426,6294166667";"2019-10-05";"0"
"349.216";"2019-06-30";"545";"São Paulo";"Masculino";"47";"8";"1.057,9249";"1";"0";"1";"282,6258333333";"2019-09-08";"1"
"349.217";"2019-06-30";"597";"São Paulo";"Masculino";"41";"4";"1.531,9823";"1";"1";"1";"383,7098333333";"2019-10-25";"0"
"349.218";"2019-06-30";"537";"São Paulo";"Masculino";"38";"3";"0";"2";"0";"0";"587,595875";"2019-10-09";"0"
"349.219";"2019-06-30";"732";"São Paulo";"Masculino";"79";"10";"618,1123";"1";"1";"1";"434,2616666667";"2019-10-30";"0"
"349.220";"2019-06-30";"542";"São Paulo";"Masculino";"34";"8";"1.011,1606";"1";"1";"0";"818,3127083333";"2019-10-30";"0"
"349.221";"2019-06-30";"688";"Minas Gerais";"Feminino";"46";"0";"744,5825";"1";"0";"1";"28,609625";"2019-10-25";"0"
"349.222";"2019-06-30";"542";"Minas Gerais";"Masculino";"33";"8";"1.428,7127";"2";"0";"0";"323,90775";"2019-10-10";"0"
"349.223";"2019-06-30";"754";"Minas Gerais";"Masculino";"35";"6";"985,8594";"2";"0";"1";"442,1535";"2019-10-28";"0"
"349.224";"2019-06-30";"750";"São Paulo";"Feminino";"37";"6";"0";"1";"1";"1";"491,45";"2019-08-06";"1"
"349.225";"2019-06-30";"731";"São Paulo";"Masculino";"30";"7";"0";"2";"1";"1";"769,0903333333";"2019-10-05";"0"
"349.226";"2019-06-30";"699";"São Paulo";"Feminino";"43";"3";"807,6403";"1";"1";"0";"830,7440833333";"2019-08-29";"1"
"349.227";"2019-06-30";"534";"São Paulo";"Feminino";"42";"9";"1.448,0197";"1";"0";"1";"52,014125";"2019-07-03";"1"
"349.228";"2019-06-30";"494";"Rio de Janeiro";"Masculino";"27";"2";"0";"2";"1";"0";"93,3526666667";"2019-10-17";"0"
"349.229";"2019-06-30";"497";"Minas Gerais";"Masculino";"35";"7";"1.100,5362";"2";"1";"1";"387,0294166667";"2019-10-01";"0"
"349.230";"2019-06-30";"632";"São Paulo";"Feminino";"28";"5";"1.188,9081";"1";"0";"1";"604,824875";"2019-10-15";"0"
"349.231";"2019-06-30";"724";"São Paulo";"Masculino";"31";"5";"0";"1";"1";"0";"562,0414583333";"2019-08-16";"1"
"349.232";"2019-06-30";"751";"Minas Gerais";"Feminino";"37";"0";"1.512,1898";"1";"1";"1";"455,455375";"2019-10-24";"0"
"349.233";"2019-06-30";"733";"São Paulo";"Masculino";"42";"9";"1.505,0721";"1";"0";"1";"708,1838333333";"2019-10-10";"0"
"349.234";"2019-06-30";"701";"Rio de Janeiro";"Feminino";"21";"9";"0";"2";"1";"1";"109,6975833333";"2019-10-13";"0"
"349.235";"2019-06-30";"525";"Minas Gerais";"Masculino";"33";"4";"1.310,2376";"2";"0";"0";"229,4705416667";"2019-10-03";"0"
"349.236";"2019-06-30";"666";"Minas Gerais";"Feminino";"44";"2";"1.223,145";"1";"0";"0";"285,7286666667";"2019-08-24";"1"
"349.237";"2019-06-30";"653";"São Paulo";"Masculino";"29";"2";"0";"2";"1";"1";"173,6325416667";"2019-10-03";"0"
"349.238";"2019-06-30";"850";"São Paulo";"Masculino";"28";"4";"0";"2";"1";"1";"51,7042083333";"2019-10-24";"0"
"349.239";"2019-06-30";"646";"Minas Gerais";"Feminino";"52";"6";"1.117,394";"2";"0";"1";"284,86325";"2019-10-04";"0"
"349.240";"2019-06-30";"750";"São Paulo";"Masculino";"43";"6";"1.138,8231";"1";"1";"1";"310,6850416667";"2019-10-27";"0"
"349.241";"2019-06-30";"764";"São Paulo";"Masculino";"24";"7";"981,4861";"1";"1";"0";"111,849";"2019-10-03";"0"
"349.242";"2019-06-30";"658";"São Paulo";"Feminino";"32";"9";"0";"2";"1";"0";"653,228125";"2019-10-06";"0"
"349.243";"2019-06-30";"727";"São Paulo";"Masculino";"32";"1";"592,7182";"1";"1";"1";"191,747625";"2019-10-01";"0"
"349.244";"2019-06-30";"687";"São Paulo";"Feminino";"31";"2";"0";"2";"0";"1";"605,8807916667";"2019-10-02";"0"
"349.245";"2019-06-30";"631";"Rio de Janeiro";"Masculino";"33";"2";"0";"2";"1";"1";"659,4535";"2019-10-06";"0"
"349.246";"2019-06-30";"797";"São Paulo";"Masculino";"30";"10";"694,1344";"1";"1";"1";"310,989875";"2019-10-26";"0"
"349.247";"2019-06-30";"650";"Rio de Janeiro";"Masculino";"25";"7";"1.605,9906";"2";"1";"1";"118,298";"2019-10-28";"0"
"349.248";"2019-06-30";"850";"Rio de Janeiro";"Masculino";"22";"3";"0";"1";"1";"1";"601,6064166667";"2019-10-17";"0"
"349.249";"2019-06-30";"676";"São Paulo";"Feminino";"40";"2";"1.478,0348";"1";"1";"0";"396,58775";"2019-08-02";"1"
"349.250";"2019-06-30";"620";"Rio de Janeiro";"Masculino";"44";"8";"0";"2";"1";"1";"65,114625";"2019-10-25";"0"
"349.251";"2019-06-30";"576";"São Paulo";"Feminino";"52";"9";"1.702,2859";"2";"0";"0";"618,6565416667";"2019-08-20";"1"
"349.252";"2019-06-30";"482";"São Paulo";"Feminino";"35";"2";"1.331,1173";"1";"0";"1";"333,158125";"2019-10-22";"0"
"349.253";"2019-06-30";"695";"Rio de Janeiro";"Feminino";"39";"5";"0";"2";"0";"0";"428,1820416667";"2019-10-19";"0"
"349.254";"2019-06-30";"706";"São Paulo";"Masculino";"18";"2";"1.761,395";"2";"1";"0";"540,2259166667";"2019-10-26";"0"
"349.255";"2019-06-30";"668";"São Paulo";"Feminino";"32";"2";"0";"2";"1";"1";"169,3847083333";"2019-10-03";"0"
"349.256";"2019-06-30";"679";"Minas Gerais";"Masculino";"35";"1";"1.102,4513";"1";"1";"1";"742,8795416667";"2019-10-27";"0"
"349.257";"2019-06-30";"703";"São Paulo";"Feminino";"45";"5";"0";"2";"1";"0";"549,6101666667";"2019-10-03";"0"
"349.258";"2019-06-30";"670";"Rio de Janeiro";"Masculino";"67";"6";"1.587,1957";"1";"1";"1";"494,1975";"2019-10-19";"0"
"349.259";"2019-06-30";"590";"São Paulo";"Feminino";"76";"5";"1.609,7968";"1";"0";"1";"57,7024166667";"2019-10-11";"0"
"349.260";"2019-06-30";"613";"Rio de Janeiro";"Masculino";"35";"4";"1.235,5765";"2";"0";"1";"712,0975";"2019-10-22";"0"
"349.261";"2019-06-30";"742";"São Paulo";"Feminino";"60";"4";"0";"1";"1";"1";"54,84025";"2019-08-20";"1"
"349.262";"2019-06-30";"608";"São Paulo";"Feminino";"33";"4";"0";"1";"1";"0";"330,4349166667";"2019-08-29";"1"
"349.263";"2019-06-30";"571";"São Paulo";"Masculino";"40";"10";"1.128,9686";"1";"1";"1";"505,843875";"2019-10-19";"0"
"349.264";"2019-06-30";"595";"São Paulo";"Feminino";"39";"7";"1.209,6213";"1";"0";"0";"97,1042083333";"2019-10-02";"0"
"349.265";"2019-06-30";"745";"Minas Gerais";"Masculino";"48";"10";"960,4855";"1";"1";"0";"310,4610416667";"2019-10-12";"0"
"349.266";"2019-06-30";"589";"São Paulo";"Feminino";"21";"3";"0";"2";"0";"1";"231,6726666667";"2019-10-23";"0"
"349.267";"2019-06-30";"749";"São Paulo";"Masculino";"37";"10";"1.850,637";"2";"1";"1";"560,528625";"2019-10-28";"0"
"349.268";"2019-06-30";"678";"São Paulo";"Feminino";"22";"6";"1.180,6493";"2";"1";"1";"814,2667083333";"2019-10-11";"0"
"349.269";"2019-06-30";"603";"São Paulo";"Masculino";"46";"2";"0";"2";"1";"1";"248,1812083333";"2019-10-15";"0"
"349.270";"2019-06-30";"504";"São Paulo";"Feminino";"73";"8";"0";"1";"1";"1";"144,14825";"2019-10-08";"0"
"349.271";"2019-06-30";"739";"Minas Gerais";"Masculino";"40";"5";"1.491,3103";"3";"1";"1";"250,154125";"2019-09-04";"1"
"349.272";"2019-06-30";"604";"São Paulo";"Feminino";"34";"7";"0";"2";"1";"0";"804,2562083333";"2019-10-01";"0"
"349.273";"2019-06-30";"612";"São Paulo";"Feminino";"35";"3";"0";"1";"1";"1";"200,453";"2019-10-29";"0"
"349.274";"2019-06-30";"629";"Rio de Janeiro";"Feminino";"44";"6";"1.255,1298";"2";"0";"0";"329,5115";"2019-10-23";"0"
"349.275";"2019-06-30";"652";"Rio de Janeiro";"Feminino";"42";"3";"834,9207";"2";"1";"0";"157,9755";"2019-10-22";"0"
"349.276";"2019-06-30";"565";"São Paulo";"Masculino";"34";"7";"0";"1";"0";"0";"310,8076666667";"2019-10-11";"0"
"349.277";"2019-06-30";"707";"São Paulo";"Feminino";"49";"10";"0";"1";"1";"0";"345,699875";"2019-07-21";"1"
"349.278";"2019-06-30";"645";"São Paulo";"Masculino";"30";"1";"1.257,3926";"1";"1";"1";"806,005125";"2019-10-04";"0"
"349.279";"2019-06-30";"762";"Minas Gerais";"Feminino";"34";"8";"985,9288";"1";"0";"1";"799,1262083333";"2019-08-02";"1"
"349.280";"2019-06-30";"639";"Rio de Janeiro";"Feminino";"39";"1";"1.417,8915";"1";"1";"0";"385,2331666667";"2019-10-25";"0"
"349.281";"2019-06-30";"709";"Minas Gerais";"Masculino";"22";"0";"1.129,4971";"1";"0";"0";"646,798125";"2019-10-16";"0"
"349.282";"2019-06-30";"823";"São Paulo";"Masculino";"34";"3";"1.050,5733";"1";"1";"0";"38,408";"2019-10-12";"0"
"349.283";"2019-06-30";"817";"Minas Gerais";"Feminino";"46";"0";"890,8789";"1";"0";"1";"366,424375";"2019-09-18";"1"
"349.284";"2019-06-30";"665";"Minas Gerais";"Feminino";"27";"2";"1.474,3596";"1";"0";"0";"781,2835833333";"2019-10-06";"0"
"349.285";"2019-06-30";"646";"Minas Gerais";"Masculino";"39";"0";"1.544,3986";"1";"1";"0";"714,66275";"2019-10-14";"0"
"349.286";"2019-06-30";"568";"São Paulo";"Masculino";"30";"8";"730,5437";"2";"1";"1";"112,55";"2019-10-12";"0"
"349.287";"2019-06-30";"850";"São Paulo";"Feminino";"62";"1";"1.246,7835";"1";"1";"0";"295,4833333333";"2019-07-19";"1"
"349.288";"2019-06-30";"473";"Minas Gerais";"Masculino";"40";"8";"1.525,7625";"2";"1";"0";"304,4736666667";"2019-10-17";"0"
"349.289";"2019-06-30";"731";"São Paulo";"Feminino";"41";"9";"1.522,4357";"1";"1";"1";"369,931625";"2019-10-15";"0"
"349.290";"2019-06-30";"619";"São Paulo";"Masculino";"25";"4";"0";"1";"1";"0";"606,3515";"2019-10-27";"0"
"349.291";"2019-06-30";"715";"Minas Gerais";"Masculino";"42";"2";"881,2097";"2";"1";"1";"88,8884166667";"2019-10-17";"0"
"349.292";"2019-06-30";"772";"Minas Gerais";"Feminino";"51";"9";"1.439,3092";"1";"0";"1";"194,4812916667";"2019-08-19";"1"
"349.293";"2019-06-30";"686";"São Paulo";"Feminino";"31";"1";"0";"2";"1";"0";"20,009375";"2019-10-21";"0"
"349.294";"2019-06-30";"749";"Minas Gerais";"Feminino";"29";"7";"1.370,5905";"3";"1";"0";"429,0655";"2019-08-31";"1"
"349.295";"2019-06-30";"781";"São Paulo";"Feminino";"27";"7";"1.865,5855";"1";"1";"1";"729,4637083333";"2019-08-21";"1"
"349.296";"2019-06-30";"675";"Rio de Janeiro";"Masculino";"66";"5";"1.156,5447";"2";"1";"1";"549,8785833333";"2019-10-14";"0"
"349.297";"2019-06-30";"730";"Rio de Janeiro";"Masculino";"29";"2";"0";"2";"1";"0";"59,0587083333";"2019-10-18";"0"
"349.298";"2019-06-30";"683";"Rio de Janeiro";"Masculino";"38";"3";"1.261,5284";"1";"0";"0";"64,078125";"2019-10-25";"0"
"349.299";"2019-06-30";"554";"Minas Gerais";"Feminino";"51";"7";"1.057,0191";"1";"0";"1";"749,1574583333";"2019-08-03";"1"
"349.300";"2019-06-30";"722";"São Paulo";"Masculino";"46";"6";"0";"1";"1";"1";"391,3236666667";"2019-09-23";"1"
"349.301";"2019-06-30";"689";"Minas Gerais";"Masculino";"67";"9";"1.570,9478";"1";"1";"1";"414,5417083333";"2019-10-28";"0"
"349.302";"2019-06-30";"796";"Minas Gerais";"Masculino";"40";"2";"1.132,2838";"2";"1";"1";"193,3962083333";"2019-10-15";"0"
"349.303";"2019-06-30";"447";"São Paulo";"Feminino";"32";"10";"0";"1";"1";"1";"632,5656666667";"2019-10-19";"0"
"349.304";"2019-06-30";"498";"Minas Gerais";"Masculino";"37";"8";"1.084,3288";"2";"1";"1";"61,9377083333";"2019-10-08";"0"
"349.305";"2019-06-30";"663";"Rio de Janeiro";"Masculino";"27";"8";"0";"1";"1";"1";"783,366625";"2019-10-19";"0"
"349.306";"2019-06-30";"498";"Minas Gerais";"Feminino";"44";"2";"1.207,0267";"2";"1";"1";"409,0655833333";"2019-10-04";"0"
"349.307";"2019-06-30";"627";"São Paulo";"Feminino";"32";"1";"0";"1";"1";"0";"445,2154166667";"2019-10-01";"0"
"349.308";"2019-06-30";"649";"São Paulo";"Masculino";"45";"7";"0";"2";"0";"1";"313,350875";"2019-10-17";"0"
"349.309";"2019-06-30";"738";"Minas Gerais";"Feminino";"29";"9";"1.391,0619";"1";"1";"0";"591,1335416667";"2019-08-29";"1"
"349.310";"2019-06-30";"587";"Minas Gerais";"Feminino";"39";"6";"1.018,518";"2";"1";"0";"29,5987916667";"2019-10-16";"0"
"349.311";"2019-06-30";"655";"Minas Gerais";"Feminino";"32";"6";"1.309,3556";"1";"1";"0";"38,507625";"2019-07-05";"1"
"349.312";"2019-06-30";"647";"Minas Gerais";"Masculino";"37";"3";"1.165,0999";"1";"1";"1";"622,9904583333";"2019-09-25";"1"
"349.313";"2019-06-30";"776";"Minas Gerais";"Feminino";"37";"1";"931,2404";"2";"1";"1";"816,9971666667";"2019-10-09";"0"
"349.314";"2019-06-30";"688";"Minas Gerais";"Masculino";"35";"5";"1.115,7818";"1";"0";"0";"692,3580416667";"2019-07-13";"1"
"349.315";"2019-06-30";"605";"São Paulo";"Masculino";"32";"9";"0";"2";"1";"1";"232,1843333333";"2019-10-14";"0"
"349.316";"2019-06-30";"596";"São Paulo";"Feminino";"39";"10";"865,4629";"1";"0";"1";"549,0374166667";"2019-10-18";"0"
"349.317";"2019-06-30";"427";"São Paulo";"Masculino";"33";"8";"0";"1";"1";"1";"57,745625";"2019-10-21";"0"
"349.318";"2019-06-30";"629";"São Paulo";"Masculino";"39";"2";"1.296,6932";"2";"1";"0";"344,8919583333";"2019-10-16";"0"
"349.319";"2019-06-30";"496";"Rio de Janeiro";"Masculino";"29";"2";"0";"2";"1";"0";"230,7899583333";"2019-10-23";"0"
"349.320";"2019-06-30";"717";"Rio de Janeiro";"Feminino";"36";"2";"1.645,5795";"1";"0";"1";"343,0697083333";"2019-10-13";"0"
"349.321";"2019-06-30";"777";"São Paulo";"Masculino";"23";"6";"0";"2";"1";"1";"680,1061666667";"2019-10-13";"0"
"349.322";"2019-06-30";"535";"Rio de Janeiro";"Masculino";"35";"8";"1.189,8992";"1";"1";"1";"564,7363333333";"2019-10-18";"0"
"349.323";"2019-06-30";"744";"São Paulo";"Masculino";"29";"1";"0";"1";"0";"0";"343,4290416667";"2019-10-28";"0"
"349.324";"2019-06-30";"755";"São Paulo";"Masculino";"31";"5";"0";"2";"0";"1";"811,0865833333";"2019-10-09";"0"
"349.325";"2019-06-30";"593";"Rio de Janeiro";"Feminino";"45";"6";"792,5975";"1";"1";"0";"230,6136666667";"2019-10-15";"0"
"349.326";"2019-06-30";"514";"São Paulo";"Masculino";"38";"4";"1.122,3038";"1";"1";"0";"69,654625";"2019-09-20";"1"
"349.327";"2019-06-30";"721";"São Paulo";"Masculino";"40";"9";"1.181,2987";"1";"1";"1";"667,8235416667";"2019-10-25";"0"
"349.328";"2019-06-30";"835";"Rio de Janeiro";"Masculino";"38";"7";"868,2409";"1";"0";"0";"732,9415416667";"2019-10-01";"0"
"349.329";"2019-06-30";"682";"São Paulo";"Feminino";"64";"10";"1.283,067";"1";"0";"1";"275,170125";"2019-10-09";"0"
"349.330";"2019-06-30";"590";"Minas Gerais";"Feminino";"40";"2";"1.176,4143";"2";"0";"0";"384,1585416667";"2019-10-29";"0"
"349.331";"2019-06-30";"653";"Minas Gerais";"Feminino";"37";"3";"1.257,342";"2";"1";"0";"560,937875";"2019-08-08";"1"
"349.332";"2019-06-30";"837";"São Paulo";"Masculino";"49";"8";"1.033,0237";"1";"1";"1";"212,3940416667";"2019-10-17";"0"
"349.333";"2019-06-30";"841";"São Paulo";"Masculino";"27";"8";"0";"1";"1";"0";"716,3446666667";"2019-10-26";"0"
"349.334";"2019-06-30";"584";"Rio de Janeiro";"Masculino";"36";"4";"826,9609";"2";"0";"0";"346,0755833333";"2019-10-19";"0"
"349.335";"2019-06-30";"769";"São Paulo";"Masculino";"29";"4";"1.454,7137";"1";"1";"0";"784,9282083333";"2019-10-06";"0"
"349.336";"2019-06-30";"599";"Rio de Janeiro";"Masculino";"34";"2";"1.015,0666";"1";"0";"0";"825,126";"2019-10-05";"0"
"349.337";"2019-06-30";"698";"São Paulo";"Masculino";"47";"5";"1.562,6531";"2";"0";"0";"4,3985833333";"2019-10-16";"0"
"349.338";"2019-06-30";"477";"São Paulo";"Masculino";"27";"1";"1.285,5498";"1";"1";"1";"554,8882916667";"2019-10-06";"0"
"349.339";"2019-06-30";"477";"Minas Gerais";"Masculino";"34";"8";"1.399,5955";"2";"1";"1";"791,1492916667";"2019-10-13";"0"
"349.340";"2019-06-30";"745";"Rio de Janeiro";"Masculino";"34";"7";"1.329,4453";"1";"1";"1";"132,5121666667";"2019-10-26";"0"
"349.341";"2019-06-30";"749";"São Paulo";"Feminino";"35";"3";"0";"3";"1";"1";"552,7077083333";"2019-10-05";"0"
"349.342";"2019-06-30";"850";"São Paulo";"Masculino";"61";"1";"0";"1";"1";"0";"221,1159583333";"2019-07-23";"1"
"349.343";"2019-06-30";"528";"Minas Gerais";"Masculino";"22";"5";"935,4723";"2";"0";"1";"4,0065416667";"2019-10-30";"0"
"349.344";"2019-06-30";"750";"São Paulo";"Masculino";"33";"2";"1.523,0272";"1";"1";"0";"297,2226666667";"2019-10-29";"0"
"349.345";"2019-06-30";"543";"São Paulo";"Feminino";"31";"2";"1.476,7426";"1";"1";"1";"69,4115";"2019-10-17";"0"
"349.346";"2019-06-30";"579";"Rio de Janeiro";"Feminino";"59";"3";"1.480,2112";"1";"1";"1";"311,9925833333";"2019-10-15";"0"
"349.347";"2019-06-30";"624";"São Paulo";"Masculino";"37";"0";"0";"2";"0";"0";"467,1022916667";"2019-10-18";"0"
"349.348";"2019-06-30";"595";"Minas Gerais";"Masculino";"46";"5";"1.423,6062";"2";"1";"0";"201,7558333333";"2019-07-25";"1"
"349.349";"2019-06-30";"596";"Minas Gerais";"Feminino";"27";"2";"1.510,2756";"1";"1";"0";"709,6690833333";"2019-10-29";"0"
"349.350";"2019-06-30";"431";"Minas Gerais";"Feminino";"44";"2";"1.388,437";"1";"1";"0";"157,034625";"2019-08-01";"1"
"349.351";"2019-06-30";"647";"Rio de Janeiro";"Feminino";"26";"8";"1.099,5815";"1";"1";"1";"569,1343333333";"2019-08-28";"1"
"349.352";"2019-06-30";"640";"São Paulo";"Feminino";"31";"9";"1.388,5759";"1";"1";"0";"202,669875";"2019-10-03";"0"
"349.353";"2019-06-30";"752";"Minas Gerais";"Feminino";"45";"3";"1.054,265";"2";"0";"1";"374,0560416667";"2019-10-28";"0"
"349.354";"2019-06-30";"710";"Minas Gerais";"Feminino";"41";"9";"1.491,5553";"2";"1";"0";"175,5469166667";"2019-07-05";"1"
"349.355";"2019-06-30";"638";"Minas Gerais";"Masculino";"27";"4";"1.350,9605";"1";"1";"1";"777,1821666667";"2019-09-19";"1"
"349.356";"2019-06-30";"660";"Minas Gerais";"Masculino";"28";"2";"1.708,9005";"2";"1";"0";"173,9954166667";"2019-10-13";"0"
"349.357";"2019-06-30";"609";"Rio de Janeiro";"Feminino";"45";"4";"891,223";"1";"1";"1";"830,2374166667";"2019-10-28";"0"
"349.358";"2019-06-30";"596";"Rio de Janeiro";"Feminino";"54";"0";"781,2628";"1";"1";"1";"639,512125";"2019-09-05";"1"
"349.359";"2019-06-30";"705";"São Paulo";"Feminino";"38";"3";"1.238,9443";"1";"1";"0";"88,2379166667";"2019-10-06";"0"
"349.360";"2019-06-30";"444";"São Paulo";"Masculino";"36";"7";"0";"2";"0";"1";"578,0994166667";"2019-10-17";"0"
"349.361";"2019-06-30";"727";"Minas Gerais";"Masculino";"58";"5";"1.069,1343";"1";"1";"0";"107,8375";"2019-09-06";"1"
"349.362";"2019-06-30";"496";"São Paulo";"Masculino";"32";"4";"1.278,4583";"1";"1";"0";"276,955";"2019-10-21";"0"
"349.363";"2019-06-30";"554";"São Paulo";"Feminino";"22";"8";"0";"2";"0";"1";"594,460875";"2019-10-10";"0"
"349.364";"2019-06-30";"537";"São Paulo";"Masculino";"26";"7";"1.063,9775";"1";"0";"0";"431,5134583333";"2019-10-03";"0"
"349.365";"2019-06-30";"839";"São Paulo";"Feminino";"51";"3";"0";"1";"1";"1";"287,9217916667";"2019-08-09";"1"
